time_s,brake_pct,throttle_pct,speed_kph,drs,x_m,y_m
1.7000000000000002,0.038416686687481494,90.18291304400393,240.14011302370594,0,187.4563978983783,65.34206039901055
1.75,0.0,88.03632726009957,242.30110631073057,0,186.71608529944035,66.91306063588583
1.8,0.0,87.64223304778245,242.98595581953708,0,185.95529717765027,68.45471059286888
1.85,3.7743873610107714,92.22987424020184,242.21298770685695,0,185.17411696199895,69.96633405133653
1.9000000000000001,0.0,86.86589648230142,242.31343183458907,0,184.3726303177001,71.44726796328034
1.9500000000000002,0.17500667665059774,89.58151400975103,236.0737701325631,0,183.55092513679622,72.89686274214115
2.0,2.493502795469054,90.00793487404773,239.30270011345172,0,182.70909152852016,74.31448254773943
2.0500000000000003,0.3979884118811222,85.37023304659657,237.47914924366248,0,181.8472218094137,75.69950556517566
2.1,0.6945973905164035,81.35228661234461,240.19346248650515,0,180.9654104932039,77.05132427757893
2.15,3.030315780339083,84.95912020933962,237.61925545137368,0,180.0637542804387,78.36934573258397
2.2,3.602246085351224,87.4937993409264,234.12101342748028,0,179.14235204788258,79.65299180241962
2.25,0.0,82.34847105278831,236.36002635862658,0,178.20130483767358,80.90169943749474
2.3000000000000003,2.3008777861569802,90.85748151057237,237.08062735860938,0,177.24071584624295,82.1149209133704
2.35,1.9222405015164812,94.40672680559145,233.8959086680639,0,176.26069041299843,83.29212407100995
2.4000000000000004,0.0,97.0242299184316,235.92904712087287,0,175.26133600877273,84.43279255020151
2.45,0.0,96.49915420294151,241.59583813537967,0,174.24276222403788,85.53642601605067
2.5,0.0,94.73364717469627,236.3736990243849,0,173.20508075688775,86.60254037844386
2.5500000000000003,0.9872065485217416,93.52667116256215,238.33589403338385,0,172.14840540078873,87.63066800438637
2.6,0.0,88.13103213169425,231.78956981476438,0,171.07285203210134,88.62035792312147
2.6500000000000004,2.1669955354042134,88.07306442320508,235.21796964436126,0,169.9785385973728,89.57117602394129
2.7,0.5788277810839515,92.959864782353,239.47801655948592,0,168.86558510040302,90.48270524660195
2.75,0.0,100.0,233.12941806441194,0,167.7341135890848,91.35454576426008
2.8000000000000003,0.0,97.47439504717802,240.18937588672884,0,166.58424814201987,92.18631515885005
2.85,0.0,85.77214165565915,231.76950946475412,0,165.41611485491237,92.97764858882515
2.9000000000000004,1.0684793851599352,100.0,229.95637241194723,0,164.2298418267408,93.72819894918916
2.95,0.0,92.36702859134502,237.31484876344496,0,163.02555914571084,94.43763702374811
3.0,1.477245992238737,80.29641723885774,232.50953007571604,0,161.80339887498948,95.10565162951535
3.0500000000000003,0.0,94.43640019315261,232.78900466194625,0,160.56349503822292,95.73194975320672
3.1,0.3494314385583173,89.32247156382267,233.61948828305736,0,159.30598360483924,96.31625667976581
3.1500000000000004,1.2047707386813569,94.3942437765779,232.32313125536638,0,158.03100247513808,96.85831611286311
3.2,3.8771357371120514,97.18302731484067,225.83746885231653,0,156.73869146516796,97.35789028731602
3.25,3.2703501726741004,94.45260080333463,228.43119056371654,0,155.42919229139417,97.81476007338055
3.3000000000000003,0.0,100.0,232.26289991685886,0,154.10264855515786,98.22872507286885
3.35,0.0,94.16867289261992,235.6519781219559,0,152.75920572692843,98.5996037070505
3.4000000000000004,3.1562306938143943,99.50367782789755,236.06217392998877,0,151.39901113035125,98.92723329629884
3.45,0.0,92.35678588737602,234.34937333637822,0,150.02221392609192,99.21147013144778
3.5,0.47113863243812815,100.0,237.07333843604619,0,148.62896509547886,99.45218953682733
3.5500000000000003,2.0558763100555173,100.0,229.40840506212055,0,147.21941742394685,99.64928592495043
3.6,0.0,97.95487437059259,229.85849623619478,0,145.7937254842823,99.80267284282715
3.6500000000000004,0.0,98.36332012786082,231.0414090185411,0,144.35204561967242,99.91228300988584
3.7,0.0,100.0,231.55391499923664,0,142.89453592656068,99.97806834748455
3.75,2.9730095202595512,100.0,226.5304394692707,0,141.4213562373095,100.0
3.8000000000000003,1.0611163872041587,91.52864175324356,232.53698903737376,0,139.9326681026731,99.97806834748455
3.85,4.758882413955906,91.33154009948042,223.91737799892223,0,138.4286347740814,99.91228300988584
3.9000000000000004,0.0,100.0,231.94385238172097,0,136.90942118573773,99.80267284282715
3.95,0.0,100.0,226.65249117110687,0,135.37519393653216,99.64928592495043
4.0,3.339050758108636,87.88622076278472,223.3979803284809,0,133.82612127177165,99.45218953682733
4.05,3.375515933545393,100.0,230.49954434900485,0,132.26237306473038,99.21147013144778
4.1000000000000005,2.1065770903791794,100.0,225.25559295542504,0,130.68412079802104,98.92723329629882
4.15,0.35998889657819444,98.58416662590152,229.7308418253864,0,129.0915375447901,98.59960370705049
4.2,2.065896028775307,93.19469400255107,223.7626824161315,0,127.48479794973795,98.22872507286887
4.25,2.3005416560718643,100.0,228.5915657302219,0,125.8640782099675,97.81476007338057
4.3,0.0,94.91953303404983,233.00958628188775,0,124.22955605566209,97.35789028731602
4.3500000000000005,0.0,100.0,226.31114910540515,0,122.5814107305953,96.85831611286311
4.4,4.844102805130911,95.99914971073397,222.1369477558208,0,120.91982297247496,96.31625667976581
4.45,4.696369477077874,97.79896554559298,223.81150426983012,0,119.24497499312317,95.73194975320672
4.5,1.2728623160046277,92.39462732841254,227.67657428935016,0,117.55705045849463,95.10565162951536
4.55,0.25709635119914975,100.0,228.39628641687773,0,115.85623446853577,94.43763702374811
4.6000000000000005,2.012712033415898,100.0,224.08490162056833,0,114.14271353688635,93.72819894918916
4.65,0.0,96.7537515941841,226.57496363902865,0,112.4166755704261,92.97764858882513
4.7,0.0,100.0,225.85308855791135,0,110.67830984866882,92.18631515885005
4.75,0.0,98.1335715565749,224.7625260525221,0,108.92780700300544,91.3545457642601
4.800000000000001,0.0,100.0,225.73390292179167,0,107.16535899579931,90.48270524660195
4.8500000000000005,0.0,90.85462263746315,230.88316325747593,0,105.3911590993355,89.57117602394128
4.9,1.0047993478762924,100.0,223.0250363269819,0,103.60540187462604,88.62035792312146
4.95,1.158263537961007,92.60247228226112,231.95395401326525,0,101.80828315007429,87.63066800438637
5.0,1.3390487345297264,97.28344391145404,222.82200528708816,1,100.00000000000003,86.60254037844388
5.050000000000001,0.0,93.82409104893524,222.18877657564346,1,98.18075072302814,85.53642601605065
5.1000000000000005,1.2143278773894295,93.07555600446518,224.87653257870633,1,96.35073482034304,84.4327925502015
5.15,0.0,96.49011531729963,220.70261899723772,1,94.51015297381082,83.29212407100995
5.2,0.0,100.0,228.2087657840634,1,92.65920702397236,82.11492091337041
5.25,0.0,100.0,222.47694873550566,1,90.79809994790936,80.90169943749474
5.300000000000001,0.0,94.76020060784039,225.98350565306737,1,88.9270358369855,79.65299180241963
5.3500000000000005,0.8436437453508543,100.0,220.9147464503854,1,87.04621987446546,78.36934573258395
5.4,0.0,96.67913117532933,220.92678807522654,1,85.15585831301453,77.05132427757893
5.45,0.0,96.88368451185872,224.7042909262621,1,83.25615845208023,75.69950556517564
5.5,0.0,100.0,222.65311564786228,1,81.34732861516008,74.31448254773944
5.550000000000001,0.0,97.0238424113036,220.79933451005908,1,79.42957812695612,72.89686274214114
5.6000000000000005,0.0,99.76201191391348,221.62659003287044,1,77.50311729042059,71.44726796328032
5.65,0.0,100.0,225.57812553105094,1,75.56815736369342,69.96633405133653
5.7,0.0,97.01610242150419,223.13231846123637,1,73.62491053693557,68.45471059286885
5.75,2.086522933606439,93.65198595613492,217.7307005904205,1,71.67358990906007,66.91306063588584
5.800000000000001,0.0,95.23674191864207,224.14846859374063,1,69.71440946436303,65.34206039901052
5.8500000000000005,2.38020171322098,100.0,218.68498001192745,1,67.74758404905829,63.74239897486898
5.9,0.0,100.0,224.2382874632934,1,65.77332934771663,62.11477802783101
5.95,0.18320273847720162,91.0220890445397,227.40807956979273,1,63.79186185961401,60.459911486237495
6.0,0.16477225655367964,93.93574777109103,222.5057540011338,1,61.80339887498949,58.77852522924732
6.050000000000001,1.691255058976034,100.0,220.94174963116856,1,59.80815845121734,57.071356768443174
6.1000000000000005,0.0,94.20410938462425,221.59661421942118,1,57.80635938889432,55.33915492433441
6.15,2.6094769744852226,91.96662468411019,222.54608753432112,1,55.79822120784581,53.58267949789962
6.2,0.0,98.7526499284412,218.55407283590694,1,53.78396412305314,51.80270093731302
6.25,3.2330376053180183,97.8492887680931,219.86244550707838,1,51.76380902050415,49.99999999999999
6.300000000000001,0.0,100.0,217.97378513794143,1,49.73797743297095,48.17536741017152
6.3500000000000005,6.043566039039994,94.44692642706008,216.03676774524334,1,47.706691515716166,46.329603511986164
6.4,0.0,100.0,217.09277589675764,1,45.67017402213118,44.46351791849278
6.45,0.40645024732932744,96.2989930953864,214.0654032345735,1,43.62864827930849,42.57792915650725
6.5,0.0,97.74678667779659,219.74650417285596,1,41.58233816355189,40.67366430758004
6.550000000000001,1.4131139573926326,88.66920546226093,218.49260697009282,1,39.53146807582521,38.751558645210274
6.6000000000000005,0.0,92.24670398625376,218.71007720808117,1,37.47626291714495,36.812455268467815
6.65,0.0,95.94354820932452,221.15928461050115,1,35.41694806391668,34.857204732181536
6.7,0.0,91.42124875777945,219.3911456359339,1,33.35374934322042,32.8866646738583
6.75,0.0,100.0,225.88861968490133,1,31.286893008046185,30.901699437494752
6.800000000000001,0.0,94.965066707095,218.0806676467834,1,29.216605712482284,28.90317969444712
6.8500000000000005,0.0,100.0,219.23329082423578,1,27.14311448686088,26.891982061526576
6.9,1.065712688487614,93.34920895012854,215.31719962373185,1,25.06664671286085,24.868988716485482
6.95,0.0,93.37940257873703,215.07624025580589,1,22.987430098573324,22.835087011065575
7.0,6.4041487126444725,100.0,207.76317801255533,1,20.905692653530693,20.79116908177593
7.050000000000001,0.0,97.50136907748872,217.95706014201508,1,18.821662663702856,18.738131458572457
7.1000000000000005,0.0,94.58105606054598,220.57526865180762,1,16.735568666463088,16.676874671610218
7.15,1.8853996377222395,86.0369195058513,217.96103136500207,1,14.647639425526371,14.608302856241192
7.2,2.2548899692365407,93.20214073978471,215.68231092873486,1,12.55810390586266,12.53332335643041
7.25,1.8542481053020983,92.13789523329694,214.6185898923926,1,10.46719124858875,10.452846326765329
7.300000000000001,6.655608018415449,88.52268582748505,204.32015064723262,1,8.375130745839906,8.367784333231528
7.3500000000000005,0.0,97.17139440513175,221.1791164324273,1,6.282151815625634,6.279051952931313
7.4,1.7181820621415511,96.22722586946507,216.06360821901296,1,4.18848397667141,4.187565372919981
7.45,0.0,94.31045676694544,218.93604679789752,1,2.094356823249129,2.0942419883356664
7.5,2.7208543859549934,86.27534100801721,216.01034684141197,1,1.2246467991473532e-14,1.2246467991473532e-14
7.550000000000001,0.0,91.69009885685783,213.99441050973067,1,-2.0943568232491936,-2.0942419883357313
7.6000000000000005,0.0,90.33235929832132,215.2190717585777,1,-4.188483976671385,-4.1875653729199565
7.65,0.30820263515439883,85.57380596336634,211.2755258313653,1,-6.282151815625656,-6.279051952931335
7.7,0.0,85.16521489034614,207.5028003417126,1,-8.375130745839881,-8.367784333231503
7.75,0.0,91.06043099448827,214.79172997072195,1,-10.467191248588769,-10.45284632676535
7.800000000000001,0.0,88.33339409799609,210.97316735724678,1,-12.55810390586268,-12.53332335643043
7.8500000000000005,0.2944625676920838,83.61555020584822,206.2535252132864,1,-14.647639425526346,-14.60830285624117
7.9,0.532453613102354,90.9599612014766,216.6702504901227,1,-16.73556866646311,-16.676874671610236
7.95,3.988566067391117,74.90579975407783,208.17392919845582,1,-18.82166266370283,-18.738131458572433
8.0,0.4400577534737349,83.47214731044654,210.02078180973558,1,-20.90569265353071,-20.79116908177595
8.05,0.0,89.44567044212069,219.11936964827663,1,-22.98743009857334,-22.835087011065593
8.1,0.0,96.12125643318146,212.272483162239,1,-25.06664671286083,-24.868988716485458
8.15,4.227089529569004,96.06229222035223,215.85199207787295,1,-27.14311448686086,-26.891982061526555
8.200000000000001,4.608247730848585,91.60697852375839,211.1595305419742,1,-29.216605712482398,-28.90317969444723
8.25,2.9604866359124666,88.35256376642633,209.90423003210086,1,-31.286893008046118,-30.90169943749469
8.3,0.957962830975218,83.30872166202869,216.90463305636464,1,-33.35374934322049,-32.886664673858355
8.35,0.0,83.38444385798645,216.55358201099574,1,-35.41694806391666,-34.857204732181515
8.4,2.804069751535512,86.1110050014899,216.3971032104427,1,-37.47626291714492,-36.812455268467794
8.450000000000001,0.0,81.22267235218796,211.64042012550746,1,-39.531468075825224,-38.751558645210295
8.5,0.0,82.63458248409826,208.64383090834204,1,-41.582338163551825,-40.67366430757998
8.55,0.8058059323095523,80.63873463883225,206.53935506556581,1,-43.628648279308514,-42.57792915650727
8.6,3.923638075222778,88.08461000716083,207.2799944004456,1,-45.67017402213111,-44.46351791849271
8.65,0.9028596611709738,84.17510302737384,209.7504736149505,1,-47.70669151571619,-46.329603511986186
8.700000000000001,0.0,75.89742310948664,210.91898126184537,1,-49.73797743297097,-48.17536741017154
8.75,0.0,76.22848038674329,210.44366661248435,1,-51.76380902050413,-49.99999999999997
8.8,3.3793694470074973,75.1043249760158,210.97626082080495,1,-53.78396412305316,-51.80270093731304
8.85,4.763634019083954,77.19420675333225,204.18276033977585,1,-55.798221207845835,-53.58267949789964
8.9,0.0,83.98483369235593,218.99188555615697,1,-57.8063593888943,-55.33915492433439
8.950000000000001,7.267133118191207,77.06672974623118,208.6891556844792,1,-59.808158451217366,-57.071356768443195
9.0,1.1486036893292828,76.15156354506685,213.1510822362868,1,-61.80339887498947,-58.7785252292473
9.05,5.635917227836537,79.69895489990776,206.80998994289524,0,-63.791861859614016,-60.459911486237516
9.1,0.3720384268044119,81.74205128431171,212.46200263918823,0,-65.77332934771664,-62.11477802783103
9.15,0.0,65.34775882109676,207.98764913669618,0,-67.74758404905828,-63.74239897486896
9.200000000000001,4.929226015621199,81.72149345994339,210.84035832313955,0,-69.71440946436303,-65.34206039901053
9.25,0.0,86.32057934798182,210.9299769487193,0,-71.67358990906001,-66.91306063588578
9.3,3.8250559888103997,75.7514924122454,207.0190521756163,0,-73.62491053693564,-68.45471059286889
9.35,4.121918393517209,82.0401499780853,206.14731523778624,0,-75.56815736369343,-69.96633405133655
9.4,0.0,83.94253033038291,208.69158437769042,0,-77.5031172904206,-71.44726796328035
9.450000000000001,1.8843715662563987,63.486957084885475,208.13320260312926,0,-79.42957812695613,-72.89686274214115
9.5,3.5714649316987765,76.84161324134816,213.46839436871537,0,-81.34732861516002,-74.3144825477394
9.55,1.3331675792453703,80.18741883977107,209.03929797177318,0,-83.25615845208021,-75.69950556517561
9.600000000000001,0.0,68.60129984288496,210.4818784249999,0,-85.15585831301455,-77.05132427757894
9.65,5.484022738199176,71.01045736034764,209.6363255111713,0,-87.04621987446556,-78.36934573258402
9.700000000000001,0.0,69.35066992172715,210.5182803985698,0,-88.92703583698552,-79.65299180241965
9.75,0.8893628857095908,72.45220543792192,210.80743727718146,0,-90.79809994790935,-80.90169943749473
9.8,2.586485023936411,71.72859023412931,206.8906913434065,0,-92.65920702397239,-82.11492091337043
9.850000000000001,3.6650075416774706,70.13372583249901,211.42316188086482,0,-94.51015297381079,-83.29212407100994
9.9,0.0,69.05645766423389,211.44351377552462,0,-96.350734820343,-84.43279255020147
9.950000000000001,0.0,74.5616039903089,212.24043984066475,0,-98.18075072302824,-85.5364260160507
10.0,0.0,81.93007231602313,209.58875350435062,0,-99.99999999999996,-86.60254037844385
10.05,12.47126734349597,82.52972930608996,203.5184952799236,0,-101.80828315007426,-87.63066800438637
10.100000000000001,11.23808456060972,73.65709965790137,203.94649254028909,0,-103.60540187462608,-88.62035792312149
10.15,10.374627979429336,73.57012492151163,201.72999178659725,0,-105.39115909933552,-89.57117602394129
10.200000000000001,10.677615469301646,69.43869496484014,200.92683981514094,0,-107.16535899579938,-90.48270524660198
10.25,25.370310132586273,73.274812223679,192.89645733523923,0,-108.92780700300541,-91.3545457642601
10.3,30.920839431711443,59.495340936909216,193.474847336436,0,-110.6783098486688,-92.18631515885004
10.350000000000001,39.39614041626862,64.22791353769063,183.61119118402615,0,-112.41667557042614,-92.97764858882515
10.4,39.64237454328356,66.69959248747038,183.437530763907,0,-114.14271353688632,-93.72819894918915
10.450000000000001,47.94187618064735,65.88433963414597,177.84072512785306,0,-115.85623446853579,-94.43763702374811
10.5,48.07623541844391,67.63056268369371,178.9299189984221,0,-117.5570504584946,-95.10565162951535
10.55,55.031702790069076,72.05453137526084,169.33522528902617,0,-119.2449749931232,-95.73194975320673
10.600000000000001,57.452678071846584,60.01770037113771,171.0531847102318,0,-120.91982297247496,-96.31625667976581
10.65,60.65892762665131,66.52663919601282,172.59297652568927,0,-122.58141073059525,-96.8583161128631
10.700000000000001,66.82700577244172,70.96481351105764,160.4739925015143,0,-124.22955605566214,-97.35789028731604
10.75,69.58202714504134,71.728404315792,164.1844224680402,0,-125.86407820996752,-97.81476007338057
10.8,74.22958224536809,74.23630262853912,156.2088950416437,0,-127.48479794973795,-98.22872507286887
10.850000000000001,77.17420935496669,58.28095410544295,158.4267244913033,0,-129.09153754479016,-98.5996037070505
10.9,80.6883543851505,63.818814527698976,150.8079034510708,0,-130.6841207980211,-98.92723329629884
10.950000000000001,83.0613425389855,56.5722590824284,156.098172675492,0,-132.26237306473035,-99.21147013144778
11.0,86.15623026847067,69.21805789338065,150.62642098689315,0,-133.82612127177157,-99.45218953682733
11.05,89.92679365096757,62.92721847863355,140.54426200771442,0,-135.37519393653218,-99.64928592495043
11.100000000000001,90.56030428931982,55.687943188148864,141.8825537139299,0,-136.90942118573776,-99.80267284282715
11.15,95.72323771017014,60.16730664855205,147.8974135970372,0,-138.42863477408133,-99.91228300988584
11.200000000000001,99.25461333321891,59.21979287053073,140.50211577121252,0,-139.9326681026731,-99.97806834748455
11.25,96.08356799927093,59.223373110337604,144.18957725070487,0,-141.42135623730948,-100.0
11.3,100.0,54.504542159465245,140.22239733294774,0,-142.8945359265607,-99.97806834748455
11.350000000000001,99.87878816201345,51.971396522249385,136.56640562143963,0,-144.35204561967242,-99.91228300988584
11.4,100.0,56.8246587593949,142.40452312777327,0,-145.79372548428233,-99.80267284282715
11.450000000000001,100.0,55.26659902274417,141.93418879273528,0,-147.21941742394685,-99.64928592495043
11.5,100.0,57.85220573029496,136.8188947233848,0,-148.62896509547883,-99.45218953682733
11.55,99.96812658924371,57.285568858503936,139.057113839152,0,-150.02221392609195,-99.21147013144778
11.600000000000001,99.25939989921011,53.50999274998382,140.36312232159685,0,-151.3990111303513,-98.92723329629882
11.65,99.89888873854022,58.72516756185048,133.6836254432928,0,-152.75920572692843,-98.59960370705049
11.700000000000001,94.33944279500997,59.73213888143936,144.91496345103093,0,-154.10264855515783,-98.22872507286887
11.75,99.94185996436974,58.36768233993204,139.8715914705625,0,-155.42919229139417,-97.81476007338055
11.8,97.2906664769249,67.12576560150725,140.38848996790884,0,-156.738691465168,-97.35789028731602
11.850000000000001,87.14352168155371,53.955236393598504,147.6214855596104,0,-158.03100247513808,-96.85831611286311
11.9,92.23191006487036,59.45093685320873,147.28825394196647,0,-159.30598360483924,-96.31625667976581
11.950000000000001,90.99305112206956,34.94459868206923,144.07008138689147,0,-160.56349503822292,-95.73194975320672
12.0,82.17967076935494,53.196226951395744,147.62801096638427,0,-161.80339887498945,-95.10565162951536
12.05,81.65961313591838,42.10048409421327,150.68286010732976,0,-163.02555914571087,-94.4376370237481
12.100000000000001,77.82383933144253,42.90216535371723,149.99425748427475,0,-164.2298418267408,-93.72819894918916
12.15,84.34560924952956,48.93631145645757,155.5035948736526,0,-165.4161148549124,-92.97764858882512
12.200000000000001,75.90609438282132,44.265008798198004,156.22199789747327,0,-166.58424814201987,-92.18631515885005
12.25,70.39972552317178,45.546221356834465,160.04423565531948,0,-167.73411358908479,-91.35454576426011
12.3,62.31941874088854,51.900149130113405,169.7682350028784,0,-168.86558510040305,-90.48270524660191
12.350000000000001,59.7587782089768,39.23616750051302,172.71834294747018,0,-169.97853859737282,-89.57117602394126
12.4,56.24528299059796,52.11313516394736,175.29264352589595,0,-171.0728520321013,-88.62035792312147
12.450000000000001,54.39912837186017,47.81002999447732,173.43147680683845,0,-172.1484054007887,-87.63066800438638
12.5,46.624927575833475,48.79015998194423,172.77122350586185,0,-173.20508075688775,-86.60254037844386
12.55,45.55413426906207,55.47220889539218,179.12204185706213,0,-174.2427622240379,-85.53642601605064
12.600000000000001,34.40265824353317,44.65021775800307,185.21492980944728,0,-175.26133600877273,-84.4327925502015
12.65,34.67294900919183,42.98944541086612,186.26018500415725,0,-176.26069041299849,-83.29212407100991
12.700000000000001,26.382068048182592,47.159573669536336,190.28157057863442,0,-177.24071584624295,-82.1149209133704
12.75,26.82599158747161,45.418288883119274,191.9660390607637,0,-178.20130483767355,-80.90169943749476
12.8,12.102868343169785,45.23278874751941,204.31417869605104,0,-179.14235204788253,-79.65299180241968
12.850000000000001,15.713860116518772,49.0446316490341,203.55980865860073,0,-180.0637542804387,-78.36934573258398
12.9,9.788523591863363,50.272635007599916,202.40961698801956,0,-180.9654104932039,-77.0513242775789
12.950000000000001,7.053838977888791,53.45968302283391,209.71724305884257,0,-181.8472218094137,-75.69950556517566
13.0,0.0,50.40416725118827,209.47210343063145,0,-182.70909152852016,-74.31448254773946
13.05,0.0,55.09659853549468,206.70031953963561,0,-183.55092513679628,-72.89686274214108
13.100000000000001,1.1799840153104657,42.58407018316065,207.9961899787526,0,-184.37263031770013,-71.4472679632803
13.15,0.6858407496849306,48.011339065372596,211.28201269151916,0,-185.17411696199895,-69.96633405133655
13.200000000000001,0.0,46.05629145823485,213.9999214693863,0,-185.95529717765027,-68.45471059286889
13.25,0.0,44.89182558555222,210.90278095578552,0,-186.71608529944035,-66.91306063588581
13.3,0.0,43.18356655634171,215.92265348071507,0,-187.4563978983783,-65.34206039901058
13.350000000000001,1.0233592705677426,37.79912590836798,208.4716454794116,0,-188.1761537908451,-63.74239897486896
13.4,0.25588398793069644,43.104883504189566,214.65604342950857,0,-188.87527404749622,-62.11477802783099
13.450000000000001,0.0,45.99910472109593,218.04190998108757,0,-189.55368200191717,-60.45991148623747
13.5,0.0,54.080031192496364,212.60288098420205,0,-190.2113032590307,-58.778525229247336
13.55,2.0274861395536834,42.752757845747496,212.83519725497356,0,-190.84806570325537,-57.071356768443216
13.600000000000001,4.882513729113988,41.817271043434516,204.51796155050297,0,-191.46389950641347,-55.339154924334345
13.65,0.0,47.8110466849027,208.59961099258717,0,-192.0587371353886,-53.58267949789963
13.700000000000001,0.0,48.52889117304748,208.17995693753994,0,-192.63251335953163,-51.80270093731303
13.75,0.0,51.85195497650348,210.86908161805272,0,-193.18516525781365,-49.999999999999964
13.8,2.2456979323913733,39.45855805154479,212.65512847597924,0,-193.71663222572622,-48.17536741017153
13.850000000000001,0.49384131710256934,40.187099521916416,213.61242508970423,0,-194.2268559819272,-46.329603511986136
13.9,1.3754320649520668,41.26865989467921,213.5082224534407,0,-194.71578057463205,-44.46351791849275
13.950000000000001,3.3350898050503313,39.30103379300163,209.94187068479562,0,-195.18335238774947,-42.5779291565073
14.0,0.0,43.404490759888766,213.68553621384376,0,-195.62952014676114,-40.67366430758001
14.05,2.064319551052778,43.68697930609769,213.9865856838883,0,-196.05423492434434,-38.751558645210324
14.100000000000001,0.30012343720338663,34.71753872694989,213.31393725533408,0,-196.45745014573774,-36.81245526846779
14.15,3.099921415889254,40.65545881305272,203.98522157477544,0,-196.8391215938484,-34.857204732181465
14.200000000000001,0.0,41.898138112435774,215.1632309697827,0,-197.199207414101,-32.886664673858306
14.25,5.214499086011932,40.611453476334084,210.54321973552968,0,-197.53766811902753,-30.901699437494766
14.3,0.0,37.75894324256605,211.61774096843297,0,-197.85446659259765,-28.903179694447225
14.350000000000001,1.4533621034658408,43.22813623711024,212.6271120345901,0,-198.14956809428875,-26.891982061526505
14.4,0.0,40.06854548471175,211.24189806478756,0,-198.42294026289557,-24.86898871648545
14.450000000000001,0.0,35.13410040295852,211.87893452022954,0,-198.67455312007928,-22.835087011065585
14.5,0.0,28.462414772038862,213.0825259125337,0,-198.90437907365467,-20.791169081775898
14.55,0.0,43.642328930480055,215.2047383208815,0,-199.112392920616,-18.738131458572468
14.600000000000001,0.0,47.85264862448848,215.04435048824263,0,-199.29857184990087,-16.676874671610186
14.65,0.0,36.018570817571806,213.19710080223746,0,-199.46289544489161,-14.60830285624125
14.700000000000001,0.0,50.42506157234801,212.90528284279455,0,-199.6053456856543,-12.533323356430378
14.75,0.0,29.477022164471784,215.58576118328935,0,-199.72590695091478,-10.452846326765341
14.8,2.8466911417221366,45.09708308247935,210.65430683930825,0,-199.82456601977168,-8.367784333231585
